collection_kit_id	ck_number	sample_id	sample_number	sample_type	usage_type	container	additional_info	scheduled_date	ck_collection_date	ck_collect_time	collected_date	collected_time	collection_method	animal_id	diet_no	recipe_number	recipe_change_number	material_number	lot_number	substance_number	substance_change_number	date_code	batch_code	formula_req_info_id	test_id	test_number	cp_phase	test_day	test_num_or_med_test_name	primary_investigator	requester_name	ck_is_deleted	sample_is_deleted	sent_to_lab_date	is_partial	sample_created_date	sample_modified_date	received_by	storage_condition	sample_status	special_instructions	io_number	io_description	instructions_to_lab	ck_location	sample_location	analysis_lab	is_result_completed	work_plan_number	work_plan_name	work_plan_type	chamber_name	pull_number	physcl_anlys_type	work_plan_investigator	shipment_tracking_no	po_number	priority	is_rush_smpl	ext_lab_sample_num	non_compliant	restriction_name	prep_mthd_id	prepmethod	year	month	dag_id	dag_run_id	dr_load_date
58035603	F-50179060	2197446	F-50179060-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	13945											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035611	F-50179068	2197485	F-50179068-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	6909											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035616	F-50179073	2197502	F-50179073-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13827											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035620	F-50179077	2197519	F-50179077-007S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14683											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035622	F-50179079	2197525	F-50179079-004S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	17237											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035624	F-50179081	2197532	F-50179081-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13839											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035628	F-50179085	2197556	F-50179085-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13973											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035628	F-50179085	2197557	F-50179085-009S	Feces	Secondary	Cryovial TAMU pre-weighed		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13973											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035638	F-50179095	2197601	F-50179095-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	15078											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035644	F-50179101	2197624	F-50179101-004S	Feces	Secondary	Cryovial 2 mL		2019-12-17	2019-12-17	pre feeding	2019-12-26		NA	15344											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035663	F-50179120	2197714	F-50179120-004S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	17158											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035672	F-50179129	2197757	F-50179129-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13796											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035682	F-50179139	2197809	F-50179139-009S	Feces	Secondary	Cryovial TAMU pre-weighed		2019-12-17	2019-12-17	pre feeding	2019-12-26		NA	16250											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035684	F-50179141	2197813	F-50179141-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	15181											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035696	F-50179153	2197861	F-50179153-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	17237											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035702	F-50179159	2197883	F-50179159-002S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13839											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035702	F-50179159	2197887	F-50179159-006S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13839											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035702	F-50179159	2197889	F-50179159-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13839											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035704	F-50179161	2197896	F-50179161-007S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15181											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035706	F-50179163	2197898	F-50179163-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	13869											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035706	F-50179163	2197899	F-50179163-002S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13869											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035706	F-50179163	2197905	F-50179163-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13869											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035719	F-50179176	2197946	F-50179176-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	15344											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035719	F-50179176	2197949	F-50179176-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	15344											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035729	F-50179186	2197993	F-50179186-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13869											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035735	F-50179192	2198010	F-50179192-001P	Feces	Primary	Bag		2020-01-21	2020-01-21	pre feeding	2020-01-21		NA	7068											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035735	F-50179192	2198011	F-50179192-002S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	7068											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035743	F-50179200	2198043	F-50179200-002S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15344											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035743	F-50179200	2198048	F-50179200-007S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15344											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035758	F-50179215	2198106	F-50179215-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	14694											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035758	F-50179215	2198112	F-50179215-007S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	14694											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035762	F-50179219	2198125	F-50179219-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	17158											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035772	F-50179229	2198165	F-50179229-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13946											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035780	F-50179237	2198200	F-50179237-007S	Feces	Secondary	Cryovial 2 mL		2020-01-22	2020-01-22	pre feeding	2020-01-24		NA	14685											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035782	F-50179239	2198202	F-50179239-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	14685											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035782	F-50179239	2198203	F-50179239-002S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	14685											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035788	F-50179245	2198226	F-50179245-001P	Feces	Primary	Bag		2020-01-21	2020-01-21	pre feeding	2020-01-21		NA	14671											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035806	F-50179263	2198305	F-50179263-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13796											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035808	F-50179265	2198307	F-50179265-002S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15354											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035808	F-50179265	2198309	F-50179265-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15354											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
